utc_timestamp,PT_temperature,PT_radiation_direct_horizontal,PT_radiation_diffuse_horizontal
2015-01-01T00:00:00Z,5.584,0,0
2015-01-01T01:00:00Z,5.219,0,0
2015-01-01T02:00:00Z,5.034,0,0
2015-01-01T03:00:00Z,4.708,0,0
2015-01-01T04:00:00Z,4.353,0,0
2015-01-01T05:00:00Z,4.028,0,0
2015-01-01T06:00:00Z,3.773,0,0
2015-01-01T07:00:00Z,3.549,0.0302476107454,0.148952389255
2015-01-01T08:00:00Z,4.244,33.7484274941,31.0234725059
2015-01-01T09:00:00Z,6.258,163.531366685,52.6251333149
2015-01-01T10:00:00Z,8.374,291.881986474,59.1225135262
2015-01-01T11:00:00Z,10.678,380.131760127,62.346939873
2015-01-01T12:00:00Z,12.786,415.230755041,63.7660449586
2015-01-01T13:00:00Z,14.082,393.403310829,63.4872891715
2015-01-01T14:00:00Z,14.718,315.394858084,61.9585419156
2015-01-01T15:00:00Z,14.375,191.169515136,58.4242848642
2015-01-01T16:00:00Z,12.396,54.7004381312,41.5903618688
2015-01-01T17:00:00Z,10.587,1.51943242573,4.26826757427
2015-01-01T18:00:00Z,9.682,0.0275788458489,0.186821154151
2015-01-01T19:00:00Z,8.92,0,0
2015-01-01T20:00:00Z,8.131,0,0
2015-01-01T21:00:00Z,7.5,0,0
2015-01-01T22:00:00Z,6.983,0,0
2015-01-01T23:00:00Z,6.434,0,0
2015-01-02T00:00:00Z,6.008,0,0
2015-01-02T01:00:00Z,5.694,0,0
2015-01-02T02:00:00Z,5.428,0,0
2015-01-02T03:00:00Z,5.113,0,0
2015-01-02T04:00:00Z,4.745,0,0
2015-01-02T05:00:00Z,4.387,0,0
2015-01-02T06:00:00Z,4.061,0,0
2015-01-02T07:00:00Z,3.811,0.0232939164325,0.157706083568
2015-01-02T08:00:00Z,4.496,26.155845156,35.500754844
2015-01-02T09:00:00Z,6.658,121.517930091,74.2414699093
2015-01-02T10:00:00Z,8.49,225.757885224,91.9008147756
2015-01-02T11:00:00Z,10.413,295.146420034,102.784679966
2015-01-02T12:00:00Z,12.037,311.893140638,111.845659362
2015-01-02T13:00:00Z,12.922,282.065229053,115.540970947
2015-01-02T14:00:00Z,13.333,212.531210002,111.297289998
2015-01-02T15:00:00Z,13.034,116.961350087,95.1371499133
2015-01-02T16:00:00Z,11.439,26.5313063172,52.1769936828
2015-01-02T17:00:00Z,9.922,1.29603613903,4.51556386097
2015-01-02T18:00:00Z,9.02,0.0279481169864,0.199251883014
2015-01-02T19:00:00Z,8.28,0,0
2015-01-02T20:00:00Z,7.664,0,0
2015-01-02T21:00:00Z,7.171,0,0
2015-01-02T22:00:00Z,6.69,0,0
2015-01-02T23:00:00Z,6.354,0,0
2015-01-03T00:00:00Z,6.051,0,0
2015-01-03T01:00:00Z,5.789,0,0
2015-01-03T02:00:00Z,5.56,0,0
2015-01-03T03:00:00Z,5.36,0,0
2015-01-03T04:00:00Z,5.187,0,0
2015-01-03T05:00:00Z,4.983,0,0
2015-01-03T06:00:00Z,4.811,0,0
2015-01-03T07:00:00Z,4.619,0.0325525038551,0.176947496145
2015-01-03T08:00:00Z,5.302,31.0448768376,33.0138231624
2015-01-03T09:00:00Z,7.469,154.617503482,57.6250965175
2015-01-03T10:00:00Z,9.46,282.228294148,64.1747058515
2015-01-03T11:00:00Z,11.424,371.120841441,66.916758559
2015-01-03T12:00:00Z,12.988,407.018603306,67.9425966945
2015-01-03T13:00:00Z,13.932,386.799540747,67.0707592529
2015-01-03T14:00:00Z,14.251,312.208326736,64.3340732643
2015-01-03T15:00:00Z,13.955,191.812357869,59.2656421312
2015-01-03T16:00:00Z,12.272,58.3001188323,40.7810811677
2015-01-03T17:00:00Z,10.663,2.71228038379,4.39211961621
2015-01-03T18:00:00Z,9.792,0.0591169671641,0.222483032836
2015-01-03T19:00:00Z,9.106,0,0
2015-01-03T20:00:00Z,8.486,0,0
2015-01-03T21:00:00Z,7.969,0,0
2015-01-03T22:00:00Z,7.465,0,0
2015-01-03T23:00:00Z,6.909,0,0
2015-01-04T00:00:00Z,6.374,0,0
2015-01-04T01:00:00Z,5.898,0,0
2015-01-04T02:00:00Z,5.503,0,0
2015-01-04T03:00:00Z,5.156,0,0
2015-01-04T04:00:00Z,4.92,0,0
2015-01-04T05:00:00Z,4.615,0,0
2015-01-04T06:00:00Z,4.329,0,0
2015-01-04T07:00:00Z,4.114,0.0367581554528,0.200041844547
2015-01-04T08:00:00Z,4.952,33.9122773518,33.1814226482
2015-01-04T09:00:00Z,7.185,159.881853958,57.2313460422
2015-01-04T10:00:00Z,9.084,283.293574182,66.056725818
2015-01-04T11:00:00Z,11.184,364.937548743,71.8847512572
2015-01-04T12:00:00Z,13.042,393.907514363,75.774985637
2015-01-04T13:00:00Z,14.131,364.257420596,78.9647794042
2015-01-04T14:00:00Z,14.618,271.304757162,84.1466428377
2015-01-04T15:00:00Z,14.314,145.549312628,81.7010873717
2015-01-04T16:00:00Z,12.744,38.3439326342,49.9263673658
2015-01-04T17:00:00Z,11.298,1.39430289351,4.66339710649
2015-01-04T18:00:00Z,10.516,0.0204486943919,0.186251305608
2015-01-04T19:00:00Z,9.852,0,0
2015-01-04T20:00:00Z,9.281,0,0
2015-01-04T21:00:00Z,8.787,0,0
2015-01-04T22:00:00Z,8.294,0,0
2015-01-04T23:00:00Z,7.801,0,0
2015-01-05T00:00:00Z,7.367,0,0
2015-01-05T01:00:00Z,7.069,0,0
2015-01-05T02:00:00Z,6.868,0,0
2015-01-05T03:00:00Z,6.673,0,0
2015-01-05T04:00:00Z,6.541,0,0
2015-01-05T05:00:00Z,6.304,0,0
2015-01-05T06:00:00Z,5.973,0,0
2015-01-05T07:00:00Z,5.663,0.0348981726933,0.223501827307
2015-01-05T08:00:00Z,6.097,25.4052586802,37.2235413198
2015-01-05T09:00:00Z,7.939,125.190623285,74.8173767152
2015-01-05T10:00:00Z,9.535,232.56777461,90.6196253905
2015-01-05T11:00:00Z,11.169,320.218210782,93.9201892184
2015-01-05T12:00:00Z,12.213,353.524783784,95.8856162155
2015-01-05T13:00:00Z,12.74,325.97931,98.2808900004
2015-01-05T14:00:00Z,12.765,245.296942685,98.8798573147
2015-01-05T15:00:00Z,12.325,128.017178488,92.6183215121
2015-01-05T16:00:00Z,10.687,24.8071953774,54.0212046226
2015-01-05T17:00:00Z,8.966,1.00806421278,4.69213578722
2015-01-05T18:00:00Z,8.59,0.0202639425965,0.196636057404
2015-01-05T19:00:00Z,8.458,0,0
2015-01-05T20:00:00Z,8.433,0,0
2015-01-05T21:00:00Z,8.386,0,0
2015-01-05T22:00:00Z,8.353,0,0
2015-01-05T23:00:00Z,8.349,0,0
2015-01-06T00:00:00Z,8.376,0,0
2015-01-06T01:00:00Z,8.415,0,0
2015-01-06T02:00:00Z,8.426,0,0
2015-01-06T03:00:00Z,8.388,0,0
2015-01-06T04:00:00Z,8.308,0,0
2015-01-06T05:00:00Z,8.265,0,0
2015-01-06T06:00:00Z,8.206,0,0
2015-01-06T07:00:00Z,8.077,0.00736345635411,0.163436543646
2015-01-06T08:00:00Z,8.202,2.7056536151,30.6794463849
2015-01-06T09:00:00Z,9.081,17.5222146225,98.6296853775
2015-01-06T10:00:00Z,10.094,45.2057484651,155.613351535
2015-01-06T11:00:00Z,11.086,113.630793512,185.772106488
2015-01-06T12:00:00Z,11.987,223.594498817,163.325901183
2015-01-06T13:00:00Z,12.604,249.066740844,140.422259156
2015-01-06T14:00:00Z,12.867,216.046014308,118.685385692
2015-01-06T15:00:00Z,12.659,132.56631128,95.5191887203
2015-01-06T16:00:00Z,11.689,36.4859275798,54.6501724202
2015-01-06T17:00:00Z,10.7,1.86477110064,5.23962889936
2015-01-06T18:00:00Z,10.205,0.0586222080051,0.264177791995
2015-01-06T19:00:00Z,9.63,0,0
2015-01-06T20:00:00Z,8.869,0,0
2015-01-06T21:00:00Z,8.12,0,0
2015-01-06T22:00:00Z,7.412,0,0
2015-01-06T23:00:00Z,6.782,0,0
2015-01-07T00:00:00Z,6.223,0,0
2015-01-07T01:00:00Z,5.783,0,0
2015-01-07T02:00:00Z,5.342,0,0
2015-01-07T03:00:00Z,4.918,0,0
2015-01-07T04:00:00Z,4.634,0,0
2015-01-07T05:00:00Z,4.486,0,0
2015-01-07T06:00:00Z,4.226,0,0
2015-01-07T07:00:00Z,3.949,0.020559639312,0.228440360688
2015-01-07T08:00:00Z,4.261,17.991891217,39.991508783
2015-01-07T09:00:00Z,5.472,104.844692149,84.8966078513
2015-01-07T10:00:00Z,7.078,221.670695532,96.8588044681
2015-01-07T11:00:00Z,8.875,337.910960267,87.9237397333
2015-01-07T12:00:00Z,10.258,394.617338611,80.366261389
2015-01-07T13:00:00Z,11.189,373.750101998,79.3310980024
2015-01-07T14:00:00Z,11.568,296.260387616,77.7028123845
2015-01-07T15:00:00Z,11.489,175.181135705,72.740864295
2015-01-07T16:00:00Z,10.254,47.3620451061,50.2214548939
2015-01-07T17:00:00Z,8.709,1.09240297566,4.95539702434
2015-01-07T18:00:00Z,8.031,0.0128538376518,0.175946162348
2015-01-07T19:00:00Z,7.423,0,0
2015-01-07T20:00:00Z,6.854,0,0
2015-01-07T21:00:00Z,6.306,0,0
2015-01-07T22:00:00Z,5.854,0,0
2015-01-07T23:00:00Z,5.377,0,0
2015-01-08T00:00:00Z,4.941,0,0
2015-01-08T01:00:00Z,4.527,0,0
2015-01-08T02:00:00Z,4.24,0,0
2015-01-08T03:00:00Z,3.992,0,0
2015-01-08T04:00:00Z,3.816,0,0
2015-01-08T05:00:00Z,3.64,0,0
2015-01-08T06:00:00Z,3.509,0,0
2015-01-08T07:00:00Z,3.405,0.0520667843423,0.323933215658
2015-01-08T08:00:00Z,4.284,22.8908245453,39.3263754547
2015-01-08T09:00:00Z,6.062,102.291034947,84.8839650529
2015-01-08T10:00:00Z,7.884,223.496821515,95.7758784848
2015-01-08T11:00:00Z,10.157,326.336237913,91.8851620874
2015-01-08T12:00:00Z,11.973,374.489799771,87.316900229
2015-01-08T13:00:00Z,13.065,367.026595043,81.4607049569
2015-01-08T14:00:00Z,13.54,294.39071508,77.7066849199
2015-01-08T15:00:00Z,13.349,181.658574693,69.4374253069
2015-01-08T16:00:00Z,11.53,55.6805326347,46.5531673653
2015-01-08T17:00:00Z,9.552,2.79030309312,5.22299690688
2015-01-08T18:00:00Z,8.803,0.0886595838182,0.277240416182
2015-01-08T19:00:00Z,8.269,0,0
2015-01-08T20:00:00Z,7.787,0,0
2015-01-08T21:00:00Z,7.263,0,0
2015-01-08T22:00:00Z,6.79,0,0
2015-01-08T23:00:00Z,6.485,0,0
2015-01-09T00:00:00Z,6.144,0,0
2015-01-09T01:00:00Z,5.87,0,0
2015-01-09T02:00:00Z,5.569,0,0
2015-01-09T03:00:00Z,5.145,0,0
2015-01-09T04:00:00Z,4.793,0,0
2015-01-09T05:00:00Z,4.511,0,0
2015-01-09T06:00:00Z,4.155,0,0
2015-01-09T07:00:00Z,3.896,0.0771582191522,0.374941780848
2015-01-09T08:00:00Z,4.651,40.5789099915,33.8852900085
2015-01-09T09:00:00Z,6.533,174.093273064,54.1410269361
2015-01-09T10:00:00Z,8.81,303.410382582,60.7585174181
2015-01-09T11:00:00Z,11.255,388.849298867,65.2036011332
2015-01-09T12:00:00Z,13.182,422.446854417,67.4170455834
2015-01-09T13:00:00Z,14.243,394.736043379,69.1487566206
2015-01-09T14:00:00Z,14.687,318.290721087,67.135678913
2015-01-09T15:00:00Z,14.478,197.192301081,62.2307989195
2015-01-09T16:00:00Z,12.534,60.7962707966,45.0084292034
2015-01-09T17:00:00Z,10.41,2.13528380465,5.38391619535
2015-01-09T18:00:00Z,9.492,0.0497902455032,0.261009754497
2015-01-09T19:00:00Z,8.807,0,0
2015-01-09T20:00:00Z,8.206,0,0
2015-01-09T21:00:00Z,7.628,0,0
2015-01-09T22:00:00Z,7.181,0,0
2015-01-09T23:00:00Z,6.785,0,0
2015-01-10T00:00:00Z,6.46,0,0
2015-01-10T01:00:00Z,6.111,0,0
2015-01-10T02:00:00Z,5.845,0,0
2015-01-10T03:00:00Z,5.664,0,0
2015-01-10T04:00:00Z,5.529,0,0
2015-01-10T05:00:00Z,5.467,0,0
2015-01-10T06:00:00Z,5.445,0,0
2015-01-10T07:00:00Z,5.323,0.0698565804608,0.414143419539
2015-01-10T08:00:00Z,6.156,37.2565529646,36.6638470354
2015-01-10T09:00:00Z,8.328,163.745152672,60.8231473284
2015-01-10T10:00:00Z,10.296,286.862523882,69.9145761176
2015-01-10T11:00:00Z,12.33,372.743150293,74.1808497066
2015-01-10T12:00:00Z,14.098,408.942998962,75.3763010384
2015-01-10T13:00:00Z,14.936,384.509657219,76.0367427808
2015-01-10T14:00:00Z,15.092,306.51190876,74.6486912398
2015-01-10T15:00:00Z,14.6,184.66791471,70.1456852903
2015-01-10T16:00:00Z,12.836,52.1886227183,50.4664772817
2015-01-10T17:00:00Z,11.114,1.19555585763,5.39224414237
2015-01-10T18:00:00Z,10.376,0.0176441368502,0.20865586315
2015-01-10T19:00:00Z,9.923,0,0
2015-01-10T20:00:00Z,9.552,0,0
2015-01-10T21:00:00Z,9.272,0,0
2015-01-10T22:00:00Z,9.133,0,0
2015-01-10T23:00:00Z,9.07,0,0
2015-01-11T00:00:00Z,8.898,0,0
2015-01-11T01:00:00Z,8.406,0,0
2015-01-11T02:00:00Z,7.722,0,0
2015-01-11T03:00:00Z,7.1,0,0
2015-01-11T04:00:00Z,6.693,0,0
2015-01-11T05:00:00Z,6.383,0,0
2015-01-11T06:00:00Z,6.163,0,0
2015-01-11T07:00:00Z,6.082,0.0502828407921,0.451817159208
2015-01-11T08:00:00Z,6.816,14.1476226156,42.9384773844
2015-01-11T09:00:00Z,8.626,70.8322148774,101.696885123
2015-01-11T10:00:00Z,10.086,158.211114165,130.116385835
2015-01-11T11:00:00Z,11.859,265.198306892,125.656993108
2015-01-11T12:00:00Z,13.367,345.900977839,106.877022161
2015-01-11T13:00:00Z,14.33,355.19403786,93.2193621403
2015-01-11T14:00:00Z,14.667,288.261781612,86.7785183884
2015-01-11T15:00:00Z,14.423,173.435441277,78.6699587231
2015-01-11T16:00:00Z,12.828,50.2542211474,53.3736788526
2015-01-11T17:00:00Z,10.787,1.49365445697,5.88984554303
2015-01-11T18:00:00Z,9.952,0.0267763641294,0.250723635871
2015-01-11T19:00:00Z,9.396,0,0
2015-01-11T20:00:00Z,8.897,0,0
2015-01-11T21:00:00Z,8.566,0,0
2015-01-11T22:00:00Z,8.181,0,0
2015-01-11T23:00:00Z,7.684,0,0
2015-01-12T00:00:00Z,7.343,0,0
2015-01-12T01:00:00Z,6.999,0,0
2015-01-12T02:00:00Z,6.764,0,0
2015-01-12T03:00:00Z,6.399,0,0
2015-01-12T04:00:00Z,6.056,0,0
2015-01-12T05:00:00Z,5.866,0,0
2015-01-12T06:00:00Z,5.727,0,0
2015-01-12T07:00:00Z,5.723,0.0591717020724,0.503628297928
2015-01-12T08:00:00Z,6.573,22.0592053278,43.1649946722
2015-01-12T09:00:00Z,8.28,116.844219224,84.3818807759
2015-01-12T10:00:00Z,10.24,255.686512517,87.7324874835
2015-01-12T11:00:00Z,12.259,353.012089744,86.7197102558
2015-01-12T12:00:00Z,13.589,383.034689455,89.9108105451
2015-01-12T13:00:00Z,14.34,357.237791778,91.2847082218
2015-01-12T14:00:00Z,14.692,286.025949021,87.2922509793
2015-01-12T15:00:00Z,14.39,175.043501608,78.1589983921
2015-01-12T16:00:00Z,12.921,48.7611324149,54.3521675851
2015-01-12T17:00:00Z,11.276,1.33659332133,5.92210667867
2015-01-12T18:00:00Z,10.417,0.0297015482353,0.264598451765
2015-01-12T19:00:00Z,9.674,0,0
2015-01-12T20:00:00Z,9.052,0,0
2015-01-12T21:00:00Z,8.686,0,0
2015-01-12T22:00:00Z,8.478,0,0
2015-01-12T23:00:00Z,8.392,0,0
2015-01-13T00:00:00Z,8.185,0,0
2015-01-13T01:00:00Z,7.944,0,0
2015-01-13T02:00:00Z,7.702,0,0
2015-01-13T03:00:00Z,7.537,0,0
2015-01-13T04:00:00Z,7.579,0,0
2015-01-13T05:00:00Z,7.688,0,0
2015-01-13T06:00:00Z,7.794,0,0
2015-01-13T07:00:00Z,7.938,0.0216506147506,0.488549385249
2015-01-13T08:00:00Z,8.554,2.09771121572,33.4419887843
2015-01-13T09:00:00Z,9.433,8.75628174286,94.5163182571
2015-01-13T10:00:00Z,10.265,22.2862197038,156.674280296
2015-01-13T11:00:00Z,11.214,43.1110971753,204.668302825
2015-01-13T12:00:00Z,12.023,49.5932906148,219.677809385
2015-01-13T13:00:00Z,12.422,45.8054786739,210.683721326
2015-01-13T14:00:00Z,12.531,34.5022121877,178.564887812
2015-01-13T15:00:00Z,12.402,17.2954969539,122.181303046
2015-01-13T16:00:00Z,11.822,5.16745482534,53.6859451747
2015-01-13T17:00:00Z,11.03,0.685963026284,6.18423697372
2015-01-13T18:00:00Z,10.752,0.0345092883491,0.327190711651
2015-01-13T19:00:00Z,10.583,0,0
2015-01-13T20:00:00Z,10.433,0,0
2015-01-13T21:00:00Z,10.181,0,0
2015-01-13T22:00:00Z,9.961,0,0
2015-01-13T23:00:00Z,9.878,0,0
2015-01-14T00:00:00Z,9.869,0,0
2015-01-14T01:00:00Z,9.862,0,0
2015-01-14T02:00:00Z,9.825,0,0
2015-01-14T03:00:00Z,9.691,0,0
2015-01-14T04:00:00Z,9.554,0,0
2015-01-14T05:00:00Z,9.315,0,0
2015-01-14T06:00:00Z,8.938,0,0
2015-01-14T07:00:00Z,8.657,0.0209029672671,0.452097032733
2015-01-14T08:00:00Z,8.893,6.97401295251,43.1405870475
2015-01-14T09:00:00Z,9.92,41.6227787375,113.310121263
2015-01-14T10:00:00Z,10.784,103.051694307,158.944105693
2015-01-14T11:00:00Z,11.704,186.449401271,169.957198729
2015-01-14T12:00:00Z,12.639,263.81764194,155.21155806
2015-01-14T13:00:00Z,13.154,241.991640028,153.126259972
2015-01-14T14:00:00Z,13.254,189.445880878,141.388919122
2015-01-14T15:00:00Z,12.973,81.7587497237,123.482650276
2015-01-14T16:00:00Z,12.081,16.7709114385,62.3693885615
2015-01-14T17:00:00Z,10.784,1.43792506949,6.87167493051
2015-01-14T18:00:00Z,10.373,0.0463532072649,0.333446792735
2015-01-14T19:00:00Z,10.176,0,0
2015-01-14T20:00:00Z,9.967,0,0
2015-01-14T21:00:00Z,9.643,0,0
2015-01-14T22:00:00Z,9.475,0,0
2015-01-14T23:00:00Z,9.472,0,0
2015-01-15T00:00:00Z,9.648,0,0
2015-01-15T01:00:00Z,9.748,0,0
2015-01-15T02:00:00Z,9.941,0,0
2015-01-15T03:00:00Z,10.148,0,0
2015-01-15T04:00:00Z,10.375,0,0
2015-01-15T05:00:00Z,10.537,0,0
2015-01-15T06:00:00Z,10.718,0,0
2015-01-15T07:00:00Z,10.912,0.0062707280193,0.354329271981
2015-01-15T08:00:00Z,11.216,0.669599388235,24.4722006118
2015-01-15T09:00:00Z,11.634,3.76889465873,80.8510053413
2015-01-15T10:00:00Z,12.055,6.98423721946,126.623162781
2015-01-15T11:00:00Z,12.341,8.40627879578,152.369821204
2015-01-15T12:00:00Z,12.458,8.8051610256,162.571938974
2015-01-15T13:00:00Z,12.399,6.84705401437,147.332845986
2015-01-15T14:00:00Z,12.142,3.20558888089,101.994911119
2015-01-15T15:00:00Z,11.762,1.32647525743,58.6839247426
2015-01-15T16:00:00Z,11.281,0.68511851459,29.0382814854
2015-01-15T17:00:00Z,10.689,0.512691237579,6.58610876242
2015-01-15T18:00:00Z,10.12,0.0601935930398,0.42220640696
2015-01-15T19:00:00Z,9.622,0,0
2015-01-15T20:00:00Z,9.326,0,0
2015-01-15T21:00:00Z,9.125,0,0
2015-01-15T22:00:00Z,8.91,0,0
2015-01-15T23:00:00Z,8.732,0,0
2015-01-16T00:00:00Z,8.686,0,0
2015-01-16T01:00:00Z,8.551,0,0
2015-01-16T02:00:00Z,8.216,0,0
2015-01-16T03:00:00Z,7.923,0,0
2015-01-16T04:00:00Z,7.79,0,0
2015-01-16T05:00:00Z,7.718,0,0
2015-01-16T06:00:00Z,7.726,0,0
2015-01-16T07:00:00Z,7.757,0.0176142025104,0.56988579749
2015-01-16T08:00:00Z,8.081,1.49771788287,31.3105821171
2015-01-16T09:00:00Z,8.631,7.02617032327,91.8799296767
2015-01-16T10:00:00Z,9.08,13.6130246892,143.354575311
2015-01-16T11:00:00Z,9.42,21.8118974412,184.262702559
2015-01-16T12:00:00Z,9.678,33.140147341,211.491052659
2015-01-16T13:00:00Z,9.861,37.4761751648,208.466024835
2015-01-16T14:00:00Z,9.943,36.6111369856,182.670563014
2015-01-16T15:00:00Z,9.852,27.9425784692,134.507221531
2015-01-16T16:00:00Z,9.276,11.5284366658,65.7877633342
2015-01-16T17:00:00Z,7.884,1.39345963338,7.79584036662
2015-01-16T18:00:00Z,7.42,0.0860888934233,0.432911106577
2015-01-16T19:00:00Z,7.202,0,0
2015-01-16T20:00:00Z,7.096,0,0
2015-01-16T21:00:00Z,7.089,0,0
2015-01-16T22:00:00Z,7.089,0,0
2015-01-16T23:00:00Z,7.012,0,0
2015-01-17T00:00:00Z,6.863,0,0
2015-01-17T01:00:00Z,6.671,0,0
2015-01-17T02:00:00Z,6.542,0,0
2015-01-17T03:00:00Z,6.538,0,0
2015-01-17T04:00:00Z,6.566,0,0
2015-01-17T05:00:00Z,6.536,0,0
2015-01-17T06:00:00Z,6.439,0,0
2015-01-17T07:00:00Z,6.292,0.0185316338887,0.664568366111
2015-01-17T08:00:00Z,6.439,1.29764438569,31.6674556143
2015-01-17T09:00:00Z,7.043,5.43793087937,89.2404691206
2015-01-17T10:00:00Z,7.879,12.4963931299,147.26630687
2015-01-17T11:00:00Z,8.749,17.8548087297,185.22699127
2015-01-17T12:00:00Z,9.416,15.15984073,186.72325927
2015-01-17T13:00:00Z,9.66,10.0004357903,162.83976421
2015-01-17T14:00:00Z,9.574,5.0926157748,118.660984225
2015-01-17T15:00:00Z,9.202,2.57579270013,76.5720072999
2015-01-17T16:00:00Z,8.588,0.948194063721,33.3416059363
2015-01-17T17:00:00Z,8.117,0.45882117271,6.64447882729
2015-01-17T18:00:00Z,7.992,0.0838223863227,0.479377613677
2015-01-17T19:00:00Z,7.929,0,0
2015-01-17T20:00:00Z,7.913,0,0
2015-01-17T21:00:00Z,7.953,0,0
2015-01-17T22:00:00Z,8.076,0,0
2015-01-17T23:00:00Z,8.305,0,0
2015-01-18T00:00:00Z,8.619,0,0
2015-01-18T01:00:00Z,8.924,0,0
2015-01-18T02:00:00Z,9.17,0,0
2015-01-18T03:00:00Z,9.276,0,0
2015-01-18T04:00:00Z,9.292,0,0
2015-01-18T05:00:00Z,9.32,0,0
2015-01-18T06:00:00Z,9.337,0,0
2015-01-18T07:00:00Z,9.296,0.00806262783853,0.453937372161
2015-01-18T08:00:00Z,9.546,0.94498929439,28.3311107056
2015-01-18T09:00:00Z,9.986,5.02049785796,87.077002142
2015-01-18T10:00:00Z,10.378,12.23462581,146.20007419
2015-01-18T11:00:00Z,10.728,16.6533200045,180.519579996
2015-01-18T12:00:00Z,11.003,18.7345475826,195.137952417
2015-01-18T13:00:00Z,11.154,18.8993397908,190.407560209
2015-01-18T14:00:00Z,11.144,15.9700112184,164.256088782
2015-01-18T15:00:00Z,11.036,8.21066963252,109.765130367
2015-01-18T16:00:00Z,10.747,3.21720713093,52.1753928691
2015-01-18T17:00:00Z,10.208,0.484386815644,6.80701318436
2015-01-18T18:00:00Z,9.972,0.077842854617,0.488957145383
2015-01-18T19:00:00Z,9.634,0,0
2015-01-18T20:00:00Z,9.168,0,0
2015-01-18T21:00:00Z,8.627,0,0
2015-01-18T22:00:00Z,8.096,0,0
2015-01-18T23:00:00Z,7.591,0,0
2015-01-19T00:00:00Z,7.167,0,0
2015-01-19T01:00:00Z,6.831,0,0
2015-01-19T02:00:00Z,6.557,0,0
2015-01-19T03:00:00Z,6.322,0,0
2015-01-19T04:00:00Z,6.145,0,0
2015-01-19T05:00:00Z,5.974,0,0
2015-01-19T06:00:00Z,5.741,0,0
2015-01-19T07:00:00Z,5.47,0.320391348949,1.46920865105
2015-01-19T08:00:00Z,6.142,40.6439866257,44.8679133743
2015-01-19T09:00:00Z,7.609,166.763339237,70.7254607631
2015-01-19T10:00:00Z,9.012,294.836411681,78.0977883188
2015-01-19T11:00:00Z,10.048,383.800385624,81.3391143764
2015-01-19T12:00:00Z,10.678,416.600385263,83.5242147371
2015-01-19T13:00:00Z,10.986,403.36338441,80.0101155904
2015-01-19T14:00:00Z,10.98,334.793663871,74.5216361285
2015-01-19T15:00:00Z,10.665,212.041756587,70.4032434126
2015-01-19T16:00:00Z,9.689,54.0589001912,59.3158998088
2015-01-19T17:00:00Z,7.969,2.44914029568,8.33005970432
2015-01-19T18:00:00Z,7.223,0.0602787194718,0.393021280528
2015-01-19T19:00:00Z,6.774,0,0
2015-01-19T20:00:00Z,6.52,0,0
2015-01-19T21:00:00Z,6.403,0,0
2015-01-19T22:00:00Z,6.28,0,0
2015-01-19T23:00:00Z,6.318,0,0
2015-01-20T00:00:00Z,6.636,0,0
2015-01-20T01:00:00Z,7.126,0,0
2015-01-20T02:00:00Z,7.47,0,0
2015-01-20T03:00:00Z,7.914,0,0
2015-01-20T04:00:00Z,8.337,0,0
2015-01-20T05:00:00Z,8.376,0,0
2015-01-20T06:00:00Z,8.252,0,0
2015-01-20T07:00:00Z,8.077,0.0230013514802,0.83579864852
2015-01-20T08:00:00Z,8.254,2.84674041744,41.6007595826
2015-01-20T09:00:00Z,8.837,16.081201796,116.135698204
2015-01-20T10:00:00Z,9.389,38.0125674246,181.264332575
2015-01-20T11:00:00Z,9.674,40.5142613336,213.454338666
2015-01-20T12:00:00Z,9.685,28.98724013,212.88485987
2015-01-20T13:00:00Z,9.555,19.6012851776,190.376014822
2015-01-20T14:00:00Z,9.381,15.9123060956,163.350993904
2015-01-20T15:00:00Z,9.096,9.93711220227,115.283787798
2015-01-20T16:00:00Z,8.544,4.84055711838,59.6719428816
2015-01-20T17:00:00Z,7.607,0.423502970584,7.06469702942
2015-01-20T18:00:00Z,7.181,0.0152573972598,0.33194260274
2015-01-20T19:00:00Z,6.923,0,0
2015-01-20T20:00:00Z,6.76,0,0
2015-01-20T21:00:00Z,6.706,0,0
2015-01-20T22:00:00Z,6.607,0,0
2015-01-20T23:00:00Z,6.323,0,0
2015-01-21T00:00:00Z,6.244,0,0
2015-01-21T01:00:00Z,6.209,0,0
2015-01-21T02:00:00Z,6.118,0,0
2015-01-21T03:00:00Z,6.101,0,0
2015-01-21T04:00:00Z,6.105,0,0
2015-01-21T05:00:00Z,6.256,0,0
2015-01-21T06:00:00Z,6.654,0,0
2015-01-21T07:00:00Z,7.098,0.0210662060663,0.934133793934
2015-01-21T08:00:00Z,7.743,0.821367623257,28.2853323767
2015-01-21T09:00:00Z,8.503,2.79724974013,73.7746502599
2015-01-21T10:00:00Z,9.269,8.51854207677,135.262557923
2015-01-21T11:00:00Z,10.042,27.5008544308,207.932445569
2015-01-21T12:00:00Z,10.633,40.4020856172,234.719214383
2015-01-21T13:00:00Z,10.765,21.8564974457,201.130902554
2015-01-21T14:00:00Z,10.621,12.6118499103,158.47405009
2015-01-21T15:00:00Z,10.35,7.92696797857,113.778832021
2015-01-21T16:00:00Z,9.834,2.03461073007,48.0271892699
2015-01-21T17:00:00Z,9.275,0.114315513535,4.62808448646
2015-01-21T18:00:00Z,9.049,0.00674466031104,0.265955339689
2015-01-21T19:00:00Z,8.954,0,0
2015-01-21T20:00:00Z,8.9,0,0
2015-01-21T21:00:00Z,8.891,0,0
